dataset,image_path,text
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00654.png,في العمارة الأندلسية المغربية؛ حيث تتجاوب أقواس العقود مع سائر العناصر  وأحواض
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00655.png,المياه والأشجار والمناظر التي تحيط بالمكان؛ حيث يصبح المبنى وكأنه نبت من الأرض،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00656.png,كما ينبت الشجر والنخيل
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00657.png,من المسلمات في العقيدة الإسلامية العزوف عن الإسراف في بهرج الحياة، باعتبار ذلك عرضا زائلا، وما
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00658.png,عند الله خير وأبقى، وإلى جانب ذلك فقد وصل ازدهار الحضارة الإسلامية في كثير من العصور إلى درجة
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00659.png,ويزخر المتحف الإسلامي بمصر بالكثير من نماذج ذلك الخزف ذي البريق المعدني، والذي يعتبر
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00660.png,من أرقى أنواع الخزف في العالم، ومن الحلول الابتكارية التي كان للفنان المسلم الفضل في
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00661.png,تحقيقها، المواءمة بين استيفاء المسجد للعظمة والفخامة، وهو ما تتيحه الثروة المتزايدة
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00662.png,في المجتمع، وبين ما يتطلبه الفكر الإسلامي في الالتزام بأسلوب السلف الصالح
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00663.png,كالطين والخشب، أن يصنع محاريب المساجد من الخزف أو الخشب أو الجص، بعد أن أثراها بالزخرفة
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00664.png,والنقش، مما جعل هذه المحاريب قمة في الجمال والجلال
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00665.png,ومن أمثلة المحاريب الإسلامية الرائعة محراب السيدة رقية بالمتحف المصري الإسلامي
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00666.png,وهو يدرك الواقع  ولكن المسألة ليست بهذه البساطة؛ لأن تجريد النظر إلى الواقع من الفكر المسبق ليس كافيًا
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00667.png,فالماديون يحاولون اختزال الإدراك الواقعي للحقائق في المدركات المادية فقط، مع أن الموضوعية
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00668.png,تقتضي اعتبار كل ما يمكن إدراكه من الحقائق الفاعلة في الواقع حقائق واقعية  فكما أن الحقائق
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00669.png,المادية واقع، فإن الحقائق الروحية أيضًا واقع  وكما أن قوى الإنسان وإمكاناته وغرائزه واقع، فإن مشاعره
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00670.png,وطموحاته وارتقاءه واقع أيضًا
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00671.png,لكن الواقعية لا تعني الوقوف عند حد الإدراك السلبي للواقع، فإن جاز هذا في الواقع الطبيعي،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00672.png,فإنه لا يجوز في إدراك العلاقات السائدة بين البشر، فإدراك وجود الحق أو الباطل
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00673.png,في الواقع لا يقوم على أسس كمية، بل يستند في الضرورة إلى قيم مستقلة، تستطيع التمييز بين الحق
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00674.png,والباطل، مهما حوصر الأول أو شاع الثاني
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00675.png,والذي يعنيه ما سبق أن الفن الإسلامي مذهب مستقل، يتباين
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00676.png,تمامًا عن تلك المذاهب الفنية التي نشأت عن تطور المفاهيم العلمانية
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00677.png,في الغرب، ولكن ذلك لا يعني في نفس الوقت أن الفن الإسلامي
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00678.png,مدرسة فنية غير قابلة للتجدد؛ لأن التصور الإسلامي للوجود، والذي
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00679.png,نعبر عنه هنا بالمثالية الواقعية، يجمع ما بين الثابت والمتغير
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00680.png,فالجانب الثابت هو المثالية العقائدية والقيمية للتصور الإسلامي، و
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00681.png,الجانب المتغير هو الفاعلية الإنسانية التي يتعامل بها هذا التصور مع
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00682.png,المدارس الفنية الأخرى
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00683.png,الفن عمل إنساني بالدرجة الأولى، وذلك لارتباطه بالوعي، ومن أجل ذلك، فهو
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00684.png,يتطور في نفسه ويتعدد، نظرا لأن الابتكارات الإنسانية غير محدودة ودائمة التغير، ونحن
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00685.png,عندما نتكلم عن الفنون سوف نتكلم عنها باعتبارين : فنون قديمة، وهي التي جاء الإسلام
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00686.png,وهي موجودة فسكت عن كثير منها، وتكلم في قليل منها
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00687.png,ومن ناحية أخرى فإن كون العمل الإبداعي ينطبق عليه معيار الفن الإسلامي؛
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00688.png,فإن ذلك لا يمنحه أي قدر من الارتقاء الفني، فإن المعايير الفنية للعمل الإبداعي مستقلة
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00689.png,بذاتها بعيدًا عن أي تصورات إيديولوجية أو أخلاقية  فقد ينطبق على العمل الإبداعي صفة الفن
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00690.png,الإسلامي، ومع ذلك يكون فنّاً إسلاميّاً رديئًا،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00691.png,وعلمنا أن من الجمال ما يتجلى لحاسة السمع ، و منه ما يتجلى لحاسة البصر ، و منه ما يتجلى
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00692.png,"لحواس أخرى، أما "" الجمال المسموع ""، و بعبارة أخرى الفنون المسموعة فقد"
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00693.png,والفنون السمعية الإسلامية مثلها مثل الفنون الإسلامية الأخرى تفي بالشروط
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00694.png,الأخرى، وتتسم بنفس السمات التي تميز غيرها من الفنون التي وسمناها بسمة
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00695.png,الإسلامية، فالفن السمعي الحياتي الذي يؤدي دورًا حياتياً عند المسلمين مرغوب ومطلوب،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00696.png,يقول ابن القيسراني : إن باب السماع لا يمكن البت فيه، وكل  ما نفع المسلمين
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00697.png,فهو حلال مباح
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00698.png,وهو ما كان نابعا عن صفة نفسية قابلة للمدح أو الذم كإعطاء
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00699.png,وكرم، وكذلك الإقدام دفاعا عن الحق، وإزهاقا للباطل حال كونه
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00700.png,نابعا عن الشجاعة،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00701.png,إن أي مجتمع من المجتمعات الإنسانية لا يستطيع أفراده أن يعيشوا متفاهمين
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00702.png,المجتمع من خلقي الثقة والأمانة على أقل التقدير
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00703.png,ومتى فقدت الأخلاق التي هي الوسيط الذي لا بد منه لانسجام الإنسان
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00704.png,مع أخيه الإنسان، تفكك أفراد المجتمع، وتصارعوا، وتناهبوا مصالحهم،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00705.png,أو في مجال النشر لتوصيله للناس  ولقد أهتم الإسلام بالأخلاق لأنها أمر لا بد منه
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00706.png,لدوام الحياة الاجتماعية وتقدمها من الناحيتين المادية والمعنوية، فالإنسان -دائما -
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00707.png,بحاجة ماسة إلى نظام خلقي يحقق حاجته الاجتماعية، ويحول دون ميوله ونزعاته الشريرة
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00708.png,ويوجهه إلى استخدام قواه في مجالات يعود نفعها عليه وعلى غيره  إن الإسلام
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00709.png,يدرك تمام الإدراك ماذا يحدث لو أهملت المبادئ الأخلاقية
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00710.png,في المجتمع، وساد فيه الخيانة والغش، والكذب والسرقة، وسفك الدماء، والتعدي
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00711.png,على الحرمات والحقوق بكل أنواعها، وتلاشت المعاني الإنسانية في علاقات الناس،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00712.png,فلا محبة ولا مودة، ولا نزاهة ولا تعاون،
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00713.png,ذا جاء الإسلام بأسس ومعايير يتحتم علينا السير وفقا لها وهي
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00714.png,ليست أسسا ومعايير وضعية، وإنما وحي يوحى على هيئة
khatt,c:\Users\riadh\Desktop\ocr\project\data\khatt\images\train_00715.png,يقصد بثبات الأخلاق الإسلامية إن الفضائل الأساسية للمجتمع من صدق ووفاء وأمانة وعفة وإيثار من الفضائل الاجتماعية
